STATE,CITY,natural_disaster_score
PENNSYLVANIA,Shenandoah,13
PENNSYLVANIA,Shenandoah Heights,16
PENNSYLVANIA,Sheppton,10
PENNSYLVANIA,Shickshinny,15
PENNSYLVANIA,Shillington,10
PENNSYLVANIA,Shiloh,16
PENNSYLVANIA,Shippensburg,16
PENNSYLVANIA,Shippensburg University,13
PENNSYLVANIA,Shippingport,12
PENNSYLVANIA,Shiremanstown,12
PENNSYLVANIA,Shoemakersville,16
PENNSYLVANIA,Shrewsbury,12
PENNSYLVANIA,Sickles Corner,15
PENNSYLVANIA,Sidman,11
PENNSYLVANIA,Sierra View,14
PENNSYLVANIA,Siglerville,13
PENNSYLVANIA,Silkworth,11
PENNSYLVANIA,Silverdale,12
PENNSYLVANIA,Simpson,13
PENNSYLVANIA,Sinking Spring,11
PENNSYLVANIA,Skelp,10
PENNSYLVANIA,Skippack,12
PENNSYLVANIA,Skyline View,11
PENNSYLVANIA,Slabtown,15
PENNSYLVANIA,Slatedale,10
PENNSYLVANIA,Slatington,12
PENNSYLVANIA,Slickville,14
PENNSYLVANIA,Slippery Rock,16
PENNSYLVANIA,Slovan,12
PENNSYLVANIA,Smethport,15
PENNSYLVANIA,Smicksburg,14
PENNSYLVANIA,Smithfield,14
PENNSYLVANIA,Smithton,14
PENNSYLVANIA,Smock,13
PENNSYLVANIA,Smoketown,13
PENNSYLVANIA,Snow Shoe,16
PENNSYLVANIA,Snydertown,14
PENNSYLVANIA,Somerset,16
PENNSYLVANIA,Soudersburg,10
PENNSYLVANIA,Souderton,14
PENNSYLVANIA,South Bethlehem,11
PENNSYLVANIA,South Coatesville,14
PENNSYLVANIA,South Connellsville,13
PENNSYLVANIA,South Fork,13
PENNSYLVANIA,South Greensburg,11
PENNSYLVANIA,South Heights,11
PENNSYLVANIA,South New Castle,12
PENNSYLVANIA,South Park Township,10
PENNSYLVANIA,South Philipsburg,10
PENNSYLVANIA,South Pottstown,10
PENNSYLVANIA,South Renovo,15
PENNSYLVANIA,South Temple,13
PENNSYLVANIA,South Uniontown,10
PENNSYLVANIA,South Waverly,12
PENNSYLVANIA,South Williamsport,12
PENNSYLVANIA,Southmont,10
PENNSYLVANIA,Southview,11
PENNSYLVANIA,Southwest Greensburg,12
PENNSYLVANIA,Spartansburg,16
PENNSYLVANIA,Speers,11
PENNSYLVANIA,Spinnerstown,16
PENNSYLVANIA,Spring City,13
PENNSYLVANIA,Spring Drive Mobile Home Park,15
PENNSYLVANIA,Spring Grove,12
PENNSYLVANIA,Spring Hill,11
PENNSYLVANIA,Spring House,16
PENNSYLVANIA,Spring Mills,10
PENNSYLVANIA,Spring Mount,16
PENNSYLVANIA,Spring Ridge,16
PENNSYLVANIA,Springboro,13
PENNSYLVANIA,Springdale,14
PENNSYLVANIA,Springfield,14
PENNSYLVANIA,Springmont,10
PENNSYLVANIA,Sproul,13
PENNSYLVANIA,Spry,13
PENNSYLVANIA,St. Clair,13
PENNSYLVANIA,St. Davids,13
PENNSYLVANIA,St. Lawrence,14
PENNSYLVANIA,St. Marys,11
PENNSYLVANIA,St. Michael,13
PENNSYLVANIA,Star Junction,11
PENNSYLVANIA,Starbrick,16
PENNSYLVANIA,State College,16
PENNSYLVANIA,State Line,13
PENNSYLVANIA,Steelton,12
PENNSYLVANIA,Stevens,15
PENNSYLVANIA,Stewartstown,12
PENNSYLVANIA,Stiles,16
PENNSYLVANIA,Stillwater,15
PENNSYLVANIA,Stockdale,12
PENNSYLVANIA,Stockertown,13
PENNSYLVANIA,Stoneboro,11
PENNSYLVANIA,Stony Creek Mills,15
PENNSYLVANIA,Stonybrook,14
PENNSYLVANIA,Stormstown,10
PENNSYLVANIA,Stouchsburg,15
PENNSYLVANIA,Stowe,15
PENNSYLVANIA,Stoystown,14
PENNSYLVANIA,Strasburg,13
PENNSYLVANIA,Strausstown,12
PENNSYLVANIA,Strodes Mills,12
PENNSYLVANIA,Strong,16
PENNSYLVANIA,Stroudsburg,11
PENNSYLVANIA,Sturgeon,13
PENNSYLVANIA,Sugar Grove,14
PENNSYLVANIA,Sugar Notch,13
PENNSYLVANIA,Sugarcreek,13
PENNSYLVANIA,Summerhill,12
PENNSYLVANIA,Summit Hill,14
PENNSYLVANIA,Summit Station,10
PENNSYLVANIA,Sun Valley,15
PENNSYLVANIA,Sunbrook,12
PENNSYLVANIA,Sunbury,14
PENNSYLVANIA,Sunrise Lake,11
PENNSYLVANIA,Susquehanna Trails,15
PENNSYLVANIA,Sutersville,15
PENNSYLVANIA,Swarthmore,12
PENNSYLVANIA,Swartzville,16
PENNSYLVANIA,Swedeland,11
PENNSYLVANIA,Swissvale,12
PENNSYLVANIA,Swoyersville,13
PENNSYLVANIA,Sylvan Hills,16
PENNSYLVANIA,Sylvania,14
PENNSYLVANIA,Table Rock,11
PENNSYLVANIA,Tamaqua,15
PENNSYLVANIA,Tarentum,12
PENNSYLVANIA,Tatamy,15
PENNSYLVANIA,Taylor,11
PENNSYLVANIA,Taylorstown,15
PENNSYLVANIA,Telford,12
PENNSYLVANIA,Temple,16
PENNSYLVANIA,Templeton,12
PENNSYLVANIA,Terre Hill,10
PENNSYLVANIA,Tharptown (Uniontown),15
PENNSYLVANIA,Thompsonville,10
PENNSYLVANIA,Thornburg,16
PENNSYLVANIA,Thorndale,10
PENNSYLVANIA,Throop,15
PENNSYLVANIA,Tidioute,11
PENNSYLVANIA,Timber Hills,13
PENNSYLVANIA,Tinicum Township,16
PENNSYLVANIA,Tipton,12
PENNSYLVANIA,Titusville,14
PENNSYLVANIA,Toftrees,16
PENNSYLVANIA,Topton,10
PENNSYLVANIA,Toughkenamon,11
PENNSYLVANIA,Towamensing Trails,15
PENNSYLVANIA,Towanda,11
PENNSYLVANIA,Tower City,11
PENNSYLVANIA,Townville,15
PENNSYLVANIA,Trafford,14
PENNSYLVANIA,Trainer,15
PENNSYLVANIA,Trappe,14
PENNSYLVANIA,Treasure Lake,15
PENNSYLVANIA,Tremont,10
PENNSYLVANIA,Tresckow,14
PENNSYLVANIA,Trevorton,10
PENNSYLVANIA,Trevose,16
PENNSYLVANIA,Trexlertown,14
PENNSYLVANIA,Trooper,14
PENNSYLVANIA,Troutville,15
PENNSYLVANIA,Troxelville,14
PENNSYLVANIA,Troy,10
PENNSYLVANIA,Trucksville,16
PENNSYLVANIA,Trumbauersville,15
PENNSYLVANIA,Tullytown,12
PENNSYLVANIA,Tunkhannock,16
PENNSYLVANIA,Tunnelhill,16
PENNSYLVANIA,Turbotville,10
PENNSYLVANIA,Turtle Creek,16
PENNSYLVANIA,Tuscarora,12
PENNSYLVANIA,Twilight,11
PENNSYLVANIA,Tyler Run,15
PENNSYLVANIA,Tylersville,11
PENNSYLVANIA,Tyrone,15
PENNSYLVANIA,Tyrone Forge,16
PENNSYLVANIA,Union City,15
PENNSYLVANIA,Union Deposit,10
PENNSYLVANIA,Uniontown,12
PENNSYLVANIA,Unionville,15
PENNSYLVANIA,Upland,12
PENNSYLVANIA,Upper Exeter,15
PENNSYLVANIA,Upper Providence Township,12
PENNSYLVANIA,Upper St. Clair,11
PENNSYLVANIA,Ursina,10
PENNSYLVANIA,Utica,15
PENNSYLVANIA,Vail,13
PENNSYLVANIA,Valencia,12
PENNSYLVANIA,Valley Green,12
PENNSYLVANIA,Valley View,13
PENNSYLVANIA,Van Voorhis,10
PENNSYLVANIA,Vanderbilt,12
PENNSYLVANIA,Vandergrift,10
PENNSYLVANIA,Vandling,12
PENNSYLVANIA,Venango,16
PENNSYLVANIA,Verona,14
PENNSYLVANIA,Versailles,16
PENNSYLVANIA,Vicksburg,12
PENNSYLVANIA,Village Green-Green Ridge,14
PENNSYLVANIA,Village Shires,15
PENNSYLVANIA,Villanova,10
PENNSYLVANIA,Vinco,12
PENNSYLVANIA,Vintondale,11
PENNSYLVANIA,Virginville,11
PENNSYLVANIA,Volant,13
PENNSYLVANIA,Wagner,11
PENNSYLVANIA,Wakefield,14
PENNSYLVANIA,Wall,11
PENNSYLVANIA,Wallaceton,11
PENNSYLVANIA,Waller,11
PENNSYLVANIA,Walnutport,12
PENNSYLVANIA,Walnuttown,13
PENNSYLVANIA,Wampum,10
PENNSYLVANIA,Wanamie,13
PENNSYLVANIA,Warminster Heights,14
PENNSYLVANIA,Warren,12
PENNSYLVANIA,Warrior Run,15
PENNSYLVANIA,Washington,12
PENNSYLVANIA,Washington Boro,16
PENNSYLVANIA,Washingtonville,11
PENNSYLVANIA,Waterford,11
PENNSYLVANIA,Watsontown,14
PENNSYLVANIA,Wattsburg,15
PENNSYLVANIA,Waverly,16
PENNSYLVANIA,Wayne,12
PENNSYLVANIA,Wayne Heights,15
PENNSYLVANIA,Waynesboro,10
PENNSYLVANIA,Weatherly,13
PENNSYLVANIA,Webster,12
PENNSYLVANIA,Weedville,15
PENNSYLVANIA,Weigelstown,10
PENNSYLVANIA,Weissport,10
PENNSYLVANIA,Weissport East,16
PENNSYLVANIA,Wellersburg,16
PENNSYLVANIA,Wellsville,13
PENNSYLVANIA,Wernersville,10
PENNSYLVANIA,Wescosville,14
PENNSYLVANIA,Wesleyville,10
PENNSYLVANIA,West Alexander,15
PENNSYLVANIA,West Brownsville,16
PENNSYLVANIA,West Chester,14
PENNSYLVANIA,West Conshohocken,16
PENNSYLVANIA,West Decatur,16
PENNSYLVANIA,West Easton,16
PENNSYLVANIA,West Elizabeth,10
PENNSYLVANIA,West Fairview,11
PENNSYLVANIA,West Falls,10
PENNSYLVANIA,West Goshen,16
PENNSYLVANIA,West Grove,14
PENNSYLVANIA,West Hamburg,10
PENNSYLVANIA,West Hazleton,16
PENNSYLVANIA,West Hills,16
PENNSYLVANIA,West Homestead,10
PENNSYLVANIA,West Kittanning,10
PENNSYLVANIA,West Lawn,14
PENNSYLVANIA,West Leechburg,10
PENNSYLVANIA,West Liberty,13
PENNSYLVANIA,West Mayfield,15
PENNSYLVANIA,West Middlesex,13
PENNSYLVANIA,West Middletown,14
PENNSYLVANIA,West Mifflin,11
PENNSYLVANIA,West Milton,13
PENNSYLVANIA,West Nanticoke,16
PENNSYLVANIA,West Newton,15
PENNSYLVANIA,West Norriton,12
PENNSYLVANIA,West Pittsburg,15
PENNSYLVANIA,West Pittston,13
PENNSYLVANIA,West Reading,12
PENNSYLVANIA,West Sunbury,14
PENNSYLVANIA,West View,15
PENNSYLVANIA,West Wyoming,11
PENNSYLVANIA,West Wyomissing,12
PENNSYLVANIA,West York,12
PENNSYLVANIA,Westland,15
PENNSYLVANIA,Westmont,13
PENNSYLVANIA,Weston,12
PENNSYLVANIA,Westover,14
PENNSYLVANIA,Westwood,15
PENNSYLVANIA,Wheatland,14
PENNSYLVANIA,Whitaker,15
PENNSYLVANIA,White Haven,14
PENNSYLVANIA,White Oak,13
PENNSYLVANIA,Whitehall,15
PENNSYLVANIA,Whitfield,16
PENNSYLVANIA,Wickerham Manor-Fisher,11
PENNSYLVANIA,Wiconsico,13
PENNSYLVANIA,Wilburton Number One,14
PENNSYLVANIA,Wilburton Number Two,15
PENNSYLVANIA,Wilcox,13
PENNSYLVANIA,Wilkes-Barre,14
PENNSYLVANIA,Wilkinsburg,10
PENNSYLVANIA,Williamsburg,10
PENNSYLVANIA,Williamsport,12
PENNSYLVANIA,Williamstown,11
PENNSYLVANIA,Willow Grove,10
PENNSYLVANIA,Willow Street,16
PENNSYLVANIA,Wilmerding,14
PENNSYLVANIA,Wilmore,13
PENNSYLVANIA,Wilson,15
PENNSYLVANIA,Wind Gap,13
PENNSYLVANIA,Windber,12
PENNSYLVANIA,Windsor,13
PENNSYLVANIA,Winfield,10
PENNSYLVANIA,Winterstown,13
PENNSYLVANIA,Witmer,10
PENNSYLVANIA,Wolfdale,10
PENNSYLVANIA,Womelsdorf,11
PENNSYLVANIA,Woodbourne,12
PENNSYLVANIA,Woodcock,16
PENNSYLVANIA,Woodland Heights,16
PENNSYLVANIA,Woodlyn,14
PENNSYLVANIA,Woodside,16
PENNSYLVANIA,Woodward,10
PENNSYLVANIA,Woolrich,15
PENNSYLVANIA,Wopsononock,12
PENNSYLVANIA,Wormleysburg,14
PENNSYLVANIA,Worthington,16
PENNSYLVANIA,Woxall,16
PENNSYLVANIA,Wrightsville,15
PENNSYLVANIA,Wyalusing,13
PENNSYLVANIA,Wyano,12
PENNSYLVANIA,Wylandville,15
PENNSYLVANIA,Wyncote,16
PENNSYLVANIA,Wyndmoor,12
PENNSYLVANIA,Wyoming,12
PENNSYLVANIA,Wyomissing,16
PENNSYLVANIA,Yardley,13
PENNSYLVANIA,Yarnell,13
PENNSYLVANIA,Yatesville,16
PENNSYLVANIA,Yeadon,12
PENNSYLVANIA,Yeagertown,15
PENNSYLVANIA,Yellow Springs,11
PENNSYLVANIA,Yoe,10
PENNSYLVANIA,York,13
PENNSYLVANIA,York Haven,16
PENNSYLVANIA,York Springs,11
PENNSYLVANIA,Yorkana,13
PENNSYLVANIA,Yorklyn,12
PENNSYLVANIA,Youngstown,16
PENNSYLVANIA,Youngsville,11
PENNSYLVANIA,Youngwood,16
PENNSYLVANIA,Yukon,15
PENNSYLVANIA,Zelienople,15
PENNSYLVANIA,Zion,14
RHODE ISLAND,Ashaway,1
RHODE ISLAND,Barrington,1
RHODE ISLAND,Bradford,4
RHODE ISLAND,Bristol,1
RHODE ISLAND,Burrillville,7
RHODE ISLAND,Carolina,7
RHODE ISLAND,Central Falls,5
RHODE ISLAND,Charlestown,6
RHODE ISLAND,Chepachet,2
RHODE ISLAND,Clayville,2
RHODE ISLAND,Coventry,6
RHODE ISLAND,Cranston,3
RHODE ISLAND,Cumberland,6
RHODE ISLAND,Cumberland Hill,2
RHODE ISLAND,East Greenwich,4
RHODE ISLAND,East Providence,5
RHODE ISLAND,Exeter,6
RHODE ISLAND,Foster,3
RHODE ISLAND,Foster Center,4
RHODE ISLAND,Glocester,6
RHODE ISLAND,Greene,4
RHODE ISLAND,Greenville,6
RHODE ISLAND,Harmony,4
RHODE ISLAND,Harrisville,7
RHODE ISLAND,Hope Valley,1
RHODE ISLAND,Hopkinton,4
RHODE ISLAND,Jamestown,7
RHODE ISLAND,Johnston,1
RHODE ISLAND,Kingston,2
RHODE ISLAND,Lincoln,1
RHODE ISLAND,Little Compton,4
RHODE ISLAND,Melville,5
RHODE ISLAND,Middletown,5
RHODE ISLAND,Misquamicut,2
RHODE ISLAND,Narragansett,4
RHODE ISLAND,Narragansett Pier,1
RHODE ISLAND,New Shoreham,5
RHODE ISLAND,Newport,6
RHODE ISLAND,Newport East,3
RHODE ISLAND,North Kingstown,4
RHODE ISLAND,North Providence,7
RHODE ISLAND,North Smithfield,7
RHODE ISLAND,Pascoag,6
RHODE ISLAND,Pawtucket,6
RHODE ISLAND,Portsmouth,4
RHODE ISLAND,Providence,3
RHODE ISLAND,Quonochontaug,5
RHODE ISLAND,Richmond,3
RHODE ISLAND,Scituate,2
RHODE ISLAND,Smithfield,1
RHODE ISLAND,South Kingstown,1
RHODE ISLAND,Tiverton,6
RHODE ISLAND,Valley Falls,5
RHODE ISLAND,Wakefield-Peace Dale,3
RHODE ISLAND,Wakefield-Peacedale,6
RHODE ISLAND,Warren,4
RHODE ISLAND,Warwick,6
RHODE ISLAND,Watch Hill,4
RHODE ISLAND,Weekapaug,4
RHODE ISLAND,West Greenwich,2
RHODE ISLAND,West Warwick,2
RHODE ISLAND,Westerly,4
RHODE ISLAND,Woonsocket,5
RHODE ISLAND,Wyoming,2
SOUTH CAROLINA,Adams Run,19
SOUTH CAROLINA,Aiken,18
SOUTH CAROLINA,Alcolu,23
SOUTH CAROLINA,Anderson,18
SOUTH CAROLINA,Andrews,22
SOUTH CAROLINA,Arcadia,19
SOUTH CAROLINA,Arial,24
SOUTH CAROLINA,Arkwright,19
SOUTH CAROLINA,Atlantic Beach,20
SOUTH CAROLINA,Awendaw,22
SOUTH CAROLINA,Aynor,24
SOUTH CAROLINA,Baxter Village,23
SOUTH CAROLINA,Beaufort,23
SOUTH CAROLINA,Beech Island,24
SOUTH CAROLINA,Belton,23
SOUTH CAROLINA,Belvedere,24
SOUTH CAROLINA,Ben Avon,22
SOUTH CAROLINA,Bennettsville,24
SOUTH CAROLINA,Berea,24
SOUTH CAROLINA,Blacksburg,20
SOUTH CAROLINA,Blenheim,20
SOUTH CAROLINA,Bluffton,18
SOUTH CAROLINA,Boiling Springs,22
SOUTH CAROLINA,Bonneau,22
SOUTH CAROLINA,Bonneau Beach,20
SOUTH CAROLINA,Bowman,21
SOUTH CAROLINA,Bradley,21
SOUTH CAROLINA,Branchville,18
SOUTH CAROLINA,Briarcliffe Acres,21
SOUTH CAROLINA,Brookdale,21
SOUTH CAROLINA,Bucksport,21
SOUTH CAROLINA,Buffalo,19
SOUTH CAROLINA,Buford,18
SOUTH CAROLINA,Burnettown,20
SOUTH CAROLINA,Burton,21
SOUTH CAROLINA,Caesars Head,23
SOUTH CAROLINA,Camp Croft,24
SOUTH CAROLINA,Campobello,19
SOUTH CAROLINA,Cane Savannah,21
SOUTH CAROLINA,Carlisle,24
SOUTH CAROLINA,Carolina Forest,24
SOUTH CAROLINA,Catawba,19
SOUTH CAROLINA,Cateechee,18
SOUTH CAROLINA,Centerville,23
SOUTH CAROLINA,Central,23
SOUTH CAROLINA,Central Pacolet,23
SOUTH CAROLINA,Charleston,21
SOUTH CAROLINA,Cherokee Falls,19
SOUTH CAROLINA,Cherryvale,23
SOUTH CAROLINA,Chesnee,24
SOUTH CAROLINA,Chester,24
SOUTH CAROLINA,Chickasaw Point,22
SOUTH CAROLINA,City View,22
SOUTH CAROLINA,Clearwater,19
SOUTH CAROLINA,Clemson,21
SOUTH CAROLINA,Clemson University,21
SOUTH CAROLINA,Clifton,18
SOUTH CAROLINA,Clinton,18
SOUTH CAROLINA,Clio,23
SOUTH CAROLINA,Clover,20
SOUTH CAROLINA,Cokesbury,24
SOUTH CAROLINA,Conestee,18
SOUTH CAROLINA,Converse,21
SOUTH CAROLINA,Conway,24
SOUTH CAROLINA,Coosawhatchie,20
SOUTH CAROLINA,Cope,18
SOUTH CAROLINA,Cordova,19
SOUTH CAROLINA,Coronaca,22
SOUTH CAROLINA,Coward,18
SOUTH CAROLINA,Cowpens,18
SOUTH CAROLINA,Cross Anchor,19
SOUTH CAROLINA,Cross Hill,21
SOUTH CAROLINA,Dacusville,23
SOUTH CAROLINA,Dale,19
SOUTH CAROLINA,Dalzell,23
SOUTH CAROLINA,Danwood,18
SOUTH CAROLINA,Darlington,21
SOUTH CAROLINA,Daufuskie Island,20
SOUTH CAROLINA,Debordieu Colony,18
SOUTH CAROLINA,Dovesville,19
SOUTH CAROLINA,Drayton,20
SOUTH CAROLINA,Dunbar,22
SOUTH CAROLINA,Duncan,20
SOUTH CAROLINA,Dunean,19
SOUTH CAROLINA,Easley,24
SOUTH CAROLINA,East Gaffney,20
SOUTH CAROLINA,East Sumter,19
SOUTH CAROLINA,Edgefield,24
SOUTH CAROLINA,Edisto,18
SOUTH CAROLINA,Elgin,24
SOUTH CAROLINA,Elloree,21
SOUTH CAROLINA,Enoree,22
SOUTH CAROLINA,Eureka Mill,24
SOUTH CAROLINA,Eutawville,21
SOUTH CAROLINA,Fair Play,21
SOUTH CAROLINA,Fairforest,21
SOUTH CAROLINA,Fingerville,24
SOUTH CAROLINA,Finklea,19
SOUTH CAROLINA,Five Forks,19
SOUTH CAROLINA,Florence,22
SOUTH CAROLINA,Folly Beach,19
SOUTH CAROLINA,Forestbrook,23
SOUTH CAROLINA,Foreston,19
SOUTH CAROLINA,Fort Lawn,19
SOUTH CAROLINA,Fort Mill,19
SOUTH CAROLINA,Fountain Inn,18
SOUTH CAROLINA,Fripp Island,22
SOUTH CAROLINA,Gaffney,23
SOUTH CAROLINA,Gantt,19
SOUTH CAROLINA,Garden City,22
SOUTH CAROLINA,Gayle Mill,20
SOUTH CAROLINA,Georgetown,18
SOUTH CAROLINA,Gillisonville,24
SOUTH CAROLINA,Glendale,19
SOUTH CAROLINA,Glenn Springs,23
SOUTH CAROLINA,Gloverville,18
SOUTH CAROLINA,Golden Grove,23
SOUTH CAROLINA,Goose Creek,24
SOUTH CAROLINA,Gramling,24
SOUTH CAROLINA,Graniteville,18
SOUTH CAROLINA,Gray Court,20
SOUTH CAROLINA,Great Falls,22
SOUTH CAROLINA,Green Sea,18
SOUTH CAROLINA,Greenville,21
SOUTH CAROLINA,Greenwood,24
SOUTH CAROLINA,Greer,20
SOUTH CAROLINA,Grover,24
SOUTH CAROLINA,Hanahan,21
SOUTH CAROLINA,Harbor Island,20
SOUTH CAROLINA,Hardeeville,24
SOUTH CAROLINA,Harleyville,21
SOUTH CAROLINA,Hartsville,21
SOUTH CAROLINA,Heath Springs,24
SOUTH CAROLINA,Helena,24
SOUTH CAROLINA,Hickory Grove,23
SOUTH CAROLINA,Hilltop,18
SOUTH CAROLINA,Hilton Head Island,18
SOUTH CAROLINA,Hodges,20
SOUTH CAROLINA,Holly Hill,22
SOUTH CAROLINA,Hollywood,24
SOUTH CAROLINA,Homeland Park,23
SOUTH CAROLINA,Homewood,18
SOUTH CAROLINA,Honea Path,18
SOUTH CAROLINA,India Hook,23
SOUTH CAROLINA,Inman,19
SOUTH CAROLINA,Inman Mills,23
SOUTH CAROLINA,Irwin,18
SOUTH CAROLINA,Isle Of Palms,22
SOUTH CAROLINA,Iva,19
SOUTH CAROLINA,Jackson,21
SOUTH CAROLINA,James Island,23
SOUTH CAROLINA,Jamestown,21
SOUTH CAROLINA,Joanna,19
SOUTH CAROLINA,Johnsonville,19
SOUTH CAROLINA,Johnston,19
SOUTH CAROLINA,Jonesville,20
SOUTH CAROLINA,Judson,23
SOUTH CAROLINA,Keowee Key,24
SOUTH CAROLINA,Kershaw,22
SOUTH CAROLINA,Ketchuptown,22
SOUTH CAROLINA,Kiawah Island,21
SOUTH CAROLINA,La France,21
SOUTH CAROLINA,Ladson,24
SOUTH CAROLINA,Lake City,21
SOUTH CAROLINA,Lake Wylie,23
SOUTH CAROLINA,Lakewood,18
SOUTH CAROLINA,Lamar,21
SOUTH CAROLINA,Lancaster,19
SOUTH CAROLINA,Landrum,21
SOUTH CAROLINA,Langley,19
SOUTH CAROLINA,Laurel Bay,20
SOUTH CAROLINA,Laurens,18
SOUTH CAROLINA,Lesslie,18
SOUTH CAROLINA,Liberty,24
SOUTH CAROLINA,Lincolnville,23
SOUTH CAROLINA,Litchfield Beach,23
SOUTH CAROLINA,Little Mountain,22
SOUTH CAROLINA,Little River,20
SOUTH CAROLINA,Live Oak,24
SOUTH CAROLINA,Livingston,23
SOUTH CAROLINA,Lobeco,19
SOUTH CAROLINA,Lockhart,20
SOUTH CAROLINA,Longcreek,18
SOUTH CAROLINA,Loris,19
SOUTH CAROLINA,Lowrys,24
SOUTH CAROLINA,Lydia,24
SOUTH CAROLINA,Lyman,20
SOUTH CAROLINA,Manning,18
SOUTH CAROLINA,Mauldin,23
SOUTH CAROLINA,Mayesville,19
SOUTH CAROLINA,Mayo,19
SOUTH CAROLINA,Mcclellanville,18
SOUTH CAROLINA,Mccoll,19
SOUTH CAROLINA,Mcconnells,23
SOUTH CAROLINA,Meggett,23
SOUTH CAROLINA,Monarch Mill,23
SOUTH CAROLINA,Moncks Corner,18
SOUTH CAROLINA,Mount Pleasant,21
SOUTH CAROLINA,Mountville,21
SOUTH CAROLINA,Mulberry,24
SOUTH CAROLINA,Murphys Estates,24
SOUTH CAROLINA,Murrells Inlet,19
SOUTH CAROLINA,Myrtle Beach,23
SOUTH CAROLINA,Neeses,19
SOUTH CAROLINA,New Ellenton,18
SOUTH CAROLINA,Newberry,19
SOUTH CAROLINA,Newport,22
SOUTH CAROLINA,Newry,21
SOUTH CAROLINA,Ninety Six,19
SOUTH CAROLINA,Norris,19
SOUTH CAROLINA,North,20
SOUTH CAROLINA,North Augusta,19
SOUTH CAROLINA,North Charleston,22
SOUTH CAROLINA,North Hartsville,21
SOUTH CAROLINA,North Myrtle Beach,20
SOUTH CAROLINA,North Santee,18
SOUTH CAROLINA,Northlake,24
SOUTH CAROLINA,Norway,18
SOUTH CAROLINA,Oakland,21
SOUTH CAROLINA,Olanta,24
SOUTH CAROLINA,Orangeburg,18
SOUTH CAROLINA,Oswego,22
SOUTH CAROLINA,Pacolet,19
SOUTH CAROLINA,Pamplico,21
SOUTH CAROLINA,Parker,24
SOUTH CAROLINA,Pauline,20
SOUTH CAROLINA,Pawleys Island,19
SOUTH CAROLINA,Paxville,18
SOUTH CAROLINA,Peak,18
SOUTH CAROLINA,Pelzer,20
SOUTH CAROLINA,Pendleton,22
SOUTH CAROLINA,Perry,20
SOUTH CAROLINA,Pickens,21
SOUTH CAROLINA,Piedmont,20
SOUTH CAROLINA,Pimlico,18
SOUTH CAROLINA,Pinewood,22
SOUTH CAROLINA,Pinopolis,22
SOUTH CAROLINA,Pomaria,23
SOUTH CAROLINA,Port Royal,20
SOUTH CAROLINA,Powdersville,21
SOUTH CAROLINA,Princeton,18
SOUTH CAROLINA,Privateer,19
SOUTH CAROLINA,Promised Land,22
SOUTH CAROLINA,Prosperity,20
SOUTH CAROLINA,Quinby,23
SOUTH CAROLINA,Ravenel,21
SOUTH CAROLINA,Red Hill,21
SOUTH CAROLINA,Reevesville,24
SOUTH CAROLINA,Reidville,18
SOUTH CAROLINA,Rembert,22
SOUTH CAROLINA,Richburg,18
SOUTH CAROLINA,Ridgeland,23
SOUTH CAROLINA,Ridgeville,19
SOUTH CAROLINA,Riverview,19
SOUTH CAROLINA,Rock Hill,19
SOUTH CAROLINA,Rockville,21
SOUTH CAROLINA,Roebuck,22
SOUTH CAROLINA,Rowesville,18
SOUTH CAROLINA,Russellville,18
SOUTH CAROLINA,Salem,23
SOUTH CAROLINA,Salley,19
SOUTH CAROLINA,Sandy Springs,22
SOUTH CAROLINA,Sangaree,22
SOUTH CAROLINA,Sans Souci,23
SOUTH CAROLINA,Santee,20
SOUTH CAROLINA,Saxon,22
SOUTH CAROLINA,Scranton,22
SOUTH CAROLINA,Seabrook,18
SOUTH CAROLINA,Seabrook Island,23
SOUTH CAROLINA,Seneca,22
SOUTH CAROLINA,Sharon,22
SOUTH CAROLINA,Sheldon,18
SOUTH CAROLINA,Shell Point,22
SOUTH CAROLINA,Shiloh,18
SOUTH CAROLINA,Silverstreet,20
SOUTH CAROLINA,Simpsonville,21
SOUTH CAROLINA,Six Mile,24
SOUTH CAROLINA,Slater-Marietta,18
SOUTH CAROLINA,Smyrna,18
SOUTH CAROLINA,Socastee,22
SOUTH CAROLINA,Society Hill,18
SOUTH CAROLINA,South Sumter,23
SOUTH CAROLINA,South Union,19
SOUTH CAROLINA,Southern Shops,19
SOUTH CAROLINA,Spartanburg,20
SOUTH CAROLINA,Springdale,18
SOUTH CAROLINA,Springfield,23
SOUTH CAROLINA,St. George,22
SOUTH CAROLINA,St. Stephen,22
SOUTH CAROLINA,Starr,24
SOUTH CAROLINA,Startex,21
SOUTH CAROLINA,Stateburg,20
SOUTH CAROLINA,Sullivan'S Island,23
SOUTH CAROLINA,Summerton,23
SOUTH CAROLINA,Summerville,24
SOUTH CAROLINA,Sumter,24
SOUTH CAROLINA,Surfside Beach,22
SOUTH CAROLINA,Tatum,21
SOUTH CAROLINA,Taylors,22
SOUTH CAROLINA,Tega Cay,21
SOUTH CAROLINA,The Cliffs Valley,19
SOUTH CAROLINA,Tigerville,23
SOUTH CAROLINA,Timmonsville,24
SOUTH CAROLINA,Tradesville,19
SOUTH CAROLINA,Travelers Rest,22
SOUTH CAROLINA,Trenton,20
SOUTH CAROLINA,Troy,18
SOUTH CAROLINA,Turbeville,20
SOUTH CAROLINA,Union,20
SOUTH CAROLINA,Unity,18
SOUTH CAROLINA,Utica,23
SOUTH CAROLINA,Valley Falls,19
